ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
31,Government (General),3,success,Hijacking,3015,441,74.60317460317461,85.07462686567165,-10.471452262497039,0.28496585668806546,0.2938138458060182,0.2402954734356611,35.63975085575273,43.57740124181224,2.4545273811105082e-08,2.4545273811100063e-08,,,,0.0001296148813831316
32,Assassination,3,success,Hijacking,3201,255,71.37254901960785,84.72352389878164,-13.35097487917379,0.36332466175710854,0.37104922841214727,0.29478325037970593,35.98168074976844,45.29081914246009,2.5365469272014122e-08,2.536546927198394e-08,,,,0.00012976022874449283
33,Mexico,3,success,Hijacking,3000,456,92.54385964912281,82.4,10.143859649122803,0.27600782382700745,0.2663243632981658,0.3857408803625507,38.0883653433019,26.297082226775593,4.277240196943686e-08,4.277240196941948e-08,,,,0.00021217703643618087
34,Unarmed Assault,3,success,Hijacking,3382,74,60.810810810810814,84.24009461856889,-23.429283807758075,0.6374286794267146,0.6429224204567545,0.47668451837801074,36.441852177301726,49.150502910142045,6.216628353143162e-08,6.216628353141515e-08,,,,0.00029931237100272527
35,Anti-Government extremists,6,nwoundus,Hijacking,2032,36,20.083333333333332,0.9394685039370079,19.143864829396325,0.8626892681009249,1.106664108269365,0.17696202889566992,17.298713029858792,108.18063597520583,3.1535224319125905e-07,3.1535224319153285e-07,,,,0.0014749474917272552
36,International Committee Against Nazism,3,success,Hijacking,3451,5,0.0,83.85975079687047,-83.85975079687047,2.280396431772188,2.2790756112549078,0.0,36.79551059330388,0.0,3.6660678773019964e-07,3.666067877301188e-07,,,,0.0016670425319839015
37,Incendiary,3,success,Hijacking,2538,918,88.99782135076252,81.83609141055949,7.161729940203031,0.19473764626963255,0.1857185446837401,0.2287453285096182,38.56227687115863,31.308748409705327,4.4977635624854547e-07,4.497763562483349e-07,,,,0.0019899564734554708
38,Firearms,3,success,Hijacking,2754,702,89.74358974358974,82.20769789397241,7.535891849617329,0.20485005762897485,0.19700782642635836,0.24821367186757606,38.25173845280837,30.360502678667057,1.3213555356100627e-06,1.3213555356085497e-06,,,,0.005692260557345253
39,Incendiary,8,nhostkidus,Hijacking,170,7,36.142857142857146,-2.135294117647059,38.2781512605042,1.9199409208725997,1.972371237890535,1.2197612555511144,19.407173723260616,31.38167496819639,1.5280238055300083e-06,1.5280238055300202e-06,,,,0.006413781973468315
40,Armed Assault,1,nkill,Hijacking,2890,473,8.317124735729386,0.3397923875432526,7.977332348186134,0.23158539554202298,1.1500929045464605,0.0883387184641021,6.936250381730681,90.30391754469309,3.144550963724689e-06,3.1445509637260415e-06,,,,0.012869074819048823
41,Hanafi Muslims,7,nhostkid,Hijacking,174,3,-99.0,-3.339080459770115,-95.66091954022988,2.7872209157695265,2.771248171555749,0.0,34.51907357922653,0.0,3.5949741480209888e-06,3.5949741480210692e-06,,,,0.014353591903196317
42,Unarmed Assault,6,nwoundus,Hijacking,2006,62,13.53225806451613,0.8938185443668993,12.63843952014923,0.5685946729789814,0.8282346790121743,0.1326346587739806,15.25949086703656,95.28760911343753,1.0893099884281124e-05,1.0893099884291162e-05,,,,0.042457153596630076
43,Hostage Taking (Kidnapping),3,success,Hijacking,3333,123,97.5609756097561,83.22832283228323,14.332652777472873,0.38930008010212114,0.38356378949472736,0.925353773820803,37.36706427985141,15.488835927358984,2.29355248396983e-05,2.293552483970308e-05,,,,0.08731500968045103
44,Oregon,6,nwoundus,Hijacking,2007,61,12.918032786885245,0.918784255107125,11.99924853177812,0.5395518774742453,0.7861677560560222,0.12481841617131131,15.262961930637937,96.13363876777078,3.438415124783245e-05,3.438415124785923e-05,,,,0.12792467180169445
45,Armed Assault,2,nkillus,Hijacking,1800,292,10.982876712328768,0.17888888888888888,10.80398782343988,0.2587883566024672,2.6616013141091965,0.09695993992213865,4.059205924706959,111.42733619797787,4.253651362247499e-05,4.2536513622456965e-05,,,,0.15473838399991566
46,International,3,success,Hijacking,3444,12,41.666666666666664,83.88501742160278,-42.21835075493612,1.1463509412862694,1.1481036139546288,0.8198873904238655,36.77224794155601,51.49286505444372,7.51409538175168e-05,7.514095381747584e-05,,,,0.2674037856504521
47,Biological,3,success,Hijacking,3432,24,54.166666666666664,83.94522144522145,-29.778554778554785,0.8085587964540302,0.8110361021740988,0.5850663719649586,36.716682153518306,50.89773777040516,8.060000980145474e-05,8.060000980146652e-05,,,,0.2777865090463357
48,Front for the National Liberation of Puerto Rico,3,success,Hijacking,3453,3,0.0,83.81117868520127,-83.81117868520127,2.2756540319920644,2.2749950906051524,0.0,36.84015804311356,0.0,8.314929104015637e-05,8.314929104013714e-05,,,,0.2777865090463357
49,Anti-Gun Control extremists,3,success,Hijacking,3453,3,0.0,83.81117868520127,-83.81117868520127,2.2756540319920644,2.2749950906051524,0.0,36.84015804311356,0.0,8.314929104015637e-05,8.314929104013714e-05,,,,0.2777865090463357
50,Private Citizens & Property,1,nkill,Hijacking,2876,487,7.114989733059549,0.5045201668984701,6.610469566161078,0.19172056019478323,0.8433216634685275,0.07457123218602524,7.838609930844944,88.64637705959605,9.311964610100068e-05,9.31196461010327e-05,,,,0.3048737213347811
51,Weapon type Unknown,3,success,Hijacking,3319,137,95.62043795620438,83.24796625489606,12.372471701308328,0.33590648231319276,0.3312611063222911,0.6023860887519538,37.34960568920784,20.53910595269901,0.0001188145198972921,0.00011881451989725343,,,,0.3813713119054978
52,Armed Assault,5,nwound,Hijacking,2874,461,39.366594360086765,1.1771050800278358,38.18948928005893,0.18954493434234704,1.9521051783378451,0.07070422363043222,19.563233428116845,540.1302400217795,0.00016087751096559882,0.00016087751096576208,,,,0.5064547797133702
53,Al-Qaida,7,nhostkid,Hijacking,173,4,61.5,-6.497109826589595,67.9971098265896,1.939713034211104,1.9282991664228886,3.4329134137979214,35.2627387962462,19.807406022327438,0.00017480789922514324,0.00017480789922514343,,,,0.5299269093177034
54,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",7,nhostkid,Hijacking,173,4,61.5,-6.497109826589595,67.9971098265896,1.939713034211104,1.9282991664228886,3.4329134137979214,35.2627387962462,19.807406022327438,0.00017480789922514324,0.00017480789922514343,,,,0.5299269093177034
55,Private Citizens & Property,5,nwound,Hijacking,2851,484,37.582644628099175,1.1718695194668538,36.41077510863232,0.18069607863259704,1.8902765764528577,0.06905704992964914,19.262141615782955,527.25645166895,0.00024107794329987896,0.00024107794330010236,,,,0.7175356239677593
56,New York,2,nkillus,Hijacking,1840,252,10.746031746031745,0.44619565217391305,10.299836093857833,0.2465157711321127,1.7055376864443117,0.08622580517742133,6.039055117762206,119.4518981024824,0.000248570274861817,0.0002485702748617244,,,,0.7266241784797194
57,Airports & Aircraft,8,nhostkidus,Hijacking,164,13,19.615384615384617,-2.225609756097561,21.84099437148218,1.0645319112084026,1.1080146773601585,0.744372349360307,19.71182766596403,29.341490707240435,0.00029427239388635993,0.0002942723938863569,,,,0.8451296645473092
58,Hijacking,8,nhostkidus,Hijacking,162,15,17.933333333333334,-2.3395061728395063,20.27283950617284,0.9874062949639874,1.0241088766656585,0.7340314406939097,19.79559006673011,27.618489321122407,0.00033542585676021137,0.00033542585676021126,,,,0.9467105646835619
59,Anti-Government extremists,3,success,Hijacking,3419,37,62.16216216216216,83.97192161450717,-21.809759452345006,0.5919518193417584,0.5944010661341957,0.4435831618010884,36.69199248613241,49.16723926983716,0.00034649993564247783,0.00034649993564215745,,,,0.9613904994003589
60,Puerto Rico.1,3,success,Hijacking,3208,248,75.80645161290323,84.35162094763092,-8.545169334727689,0.2319147068882446,0.23516440053847934,0.19913171795871504,36.33700217873523,42.91214590183627,0.00043923061180513757,0.00043923061180474774,,,,1.1983675192072867
